sex,afqt,arith,word,parag,math
male,136,39,31,32,35
male,137,34,37,29,35
female,137,34,31,41,35
female,139,39,33,26,38
male,137,42,29,38,33
female,136,32,29,41,40
female,134,32,37,26,38
male,137,35,37,20,40
male,137,32,37,35,33
female,137,42,29,32,37
female,134,35,34,32,35
male,133,36,34,32,33
male,137,34,30,32,41
male,137,38,26,35,41
female,135,34,33,32,37
female,137,39,28,35,40
female,138,38,29,35,38
male,136,36,33,29,38
female,138,38,30,32,38
male,135,34,37,26,37
male,137,39,26,32,44
female,137,35,26,41,40
male,139,38,34,20,43
male,135,38,33,29,35
male,135,42,26,26,43
female,136,42,29,26,40
female,137,38,33,29,37
male,136,39,26,44,35
female,135,30,38,26,37
female,135,40,28,29,41
male,137,38,31,26,41
female,139,40,29,35,37
male,137,35,31,35,38
male,135,36,33,29,37
male,137,34,28,38,41
male,137,36,38,32,29
female,137,35,33,29,40
female,135,36,33,29,37
female,135,38,33,35,33
male,139,38,26,35,43
male,134,35,37,26,35
female,137,36,30,44,33
male,136,45,26,32,37
male,137,38,35,26,35
female,135,32,37,29,35
female,135,36,31,26,41
female,138,38,29,35,38
female,139,38,24,41,43
female,134,35,34,32,35
female,134,40,30,41,30
male,138,36,31,29,40
male,138,35,31,29,41
female,137,40,31,35,33
male,135,36,28,35,41
male,136,39,31,32,35
male,135,35,33,29,38
female,137,40,29,38,35
female,137,38,30,35,37
female,139,40,30,32,37
female,135,32,31,32,41
female,136,35,31,41,33
male,137,39,28,29,44
male,135,34,35,35,33
female,139,40,30,32,37
male,136,39,34,26,35
male,138,36,28,26,48
male,139,43,25,38,38
male,137,39,28,29,44
male,136,35,34,29,37
female,137,39,28,29,44
female,137,35,35,23,40
female,135,38,34,32,33
male,138,39,29,29,41
female,134,35,33,35,35
female,133,30,38,29,35
male,136,42,30,23,40
male,138,38,28,38,38
female,136,42,29,38,32
male,136,35,30,29,43
female,137,38,28,35,41
male,137,34,31,32,41
male,137,39,31,26,40
female,137,40,33,26,35
male,135,40,28,29,41
male,138,43,26,35,37
female,137,35,29,38,40
male,138,40,28,32,40
female,137,35,33,32,38
male,139,40,31,29,37
female,137,40,29,35,35
female,135,34,30,29,43
male,135,36,33,23,41
male,137,39,30,26,40
female,135,40,29,32,37
female,134,40,31,38,30
female,135,40,24,38,41
female,137,35,35,20,40
male,135,45,22,26,46
male,133,36,31,38,33
male,134,32,37,26,38
female,138,36,31,29,40
male,137,38,28,41,37
female,137,32,37,29,37
male,137,35,30,38,38
female,138,40,28,26,44
female,136,32,34,29,40
female,137,40,33,32,33
female,133,36,35,29,33
female,135,32,28,41,41
female,137,36,30,38,37
female,135,31,35,26,40
female,137,36,29,32,43
female,137,35,33,29,40
male,135,38,33,29,35
female,136,35,30,29,43
female,135,34,33,35,37
male,137,43,22,35,44
male,136,36,35,23,38
male,135,38,33,32,33
female,137,38,31,35,35
male,134,35,34,32,35
male,139,42,31,29,35
female,139,42,29,35,35
female,136,38,33,23,40
male,137,36,30,26,43
male,135,35,31,32,38
female,135,34,34,35,33
female,137,39,29,29,40
female,137,43,26,26,44
female,136,42,29,26,40
male,137,39,31,26,40
female,137,40,31,29,35
female,136,36,33,38,32
male,137,39,29,32,40
male,136,38,24,44,40
female,136,35,33,32,37
male,135,38,34,35,29
male,137,42,30,29,37
female,135,40,33,23,37
female,135,36,31,38,35
female,135,30,34,26,43
female,139,36,30,32,41
male,137,40,33,32,33
male,137,35,33,26,40
male,136,36,35,32,32
female,137,38,33,29,37
female,135,36,30,35,37
male,137,35,30,38,38
male,137,42,26,32,41
male,138,40,25,32,44
female,136,36,34,26,38
female,136,38,29,32,40
female,138,36,26,35,44
male,135,31,33,35,40
female,135,38,33,29,35
female,136,31,30,38,41
female,135,34,29,44,37
male,137,38,29,38,37
male,137,38,34,26,37
female,138,35,33,26,41
female,133,36,33,35,33
female,136,34,31,35,38
male,137,35,31,29,40
male,137,39,31,26,40
female,135,38,29,44,33
male,135,35,29,38,38
male,136,36,33,29,38
female,139,36,33,26,41
male,137,35,28,41,40
male,135,31,28,35,46
female,136,39,37,23,33
male,139,39,33,26,38
female,135,31,34,29,40
female,139,43,29,29,38
female,133,34,33,35,35
male,138,40,24,29,48
male,137,38,30,29,41
male,136,36,34,26,38
male,138,40,25,38,40
male,137,35,34,23,40
male,137,39,28,32,40
male,135,39,29,32,38
female,137,31,31,32,44
male,134,35,30,41,35
male,135,39,29,32,38
male,137,39,30,26,40
male,137,39,29,29,40
female,135,31,30,38,40
male,137,40,26,29,43
male,138,38,28,38,38
female,137,38,31,29,37
male,139,34,31,29,43
male,138,40,25,38,40
male,138,39,31,23,41
male,134,35,34,32,35
male,136,34,33,29,40
male,139,40,29,29,41
female,138,36,29,29,44
male,139,40,28,32,41
female,136,35,29,32,43
female,136,32,31,35,40
female,138,36,29,38,40
male,138,40,30,29,40
female,140,35,28,38,43
female,139,40,34,26,37
female,138,36,31,32,40
male,139,38,30,38,37
male,140,38,26,41,40
male,137,36,33,35,37
female,136,34,39,20,38
female,138,31,35,38,35
male,138,39,33,29,37
male,138,38,35,23,38
female,139,38,26,47,37
male,138,35,38,26,35
male,138,42,30,29,38
female,138,39,33,29,37
male,136,34,33,35,38
female,137,36,39,32,29
male,140,35,31,29,43
female,139,30,38,32,37
male,138,32,34,35,38
male,139,38,37,29,33
female,138,39,29,38,37
female,138,36,30,35,40
female,138,40,31,26,40
male,138,39,33,29,37
male,139,34,30,38,41
female,138,36,30,35,40
female,137,35,34,32,38
female,137,34,41,23,35
male,138,36,29,38,40
female,138,32,35,32,38
female,139,38,33,32,37
female,139,43,28,35,38
male,138,34,38,20,40
female,140,38,30,32,40
male,139,36,34,26,41
male,139,34,35,26,41
male,138,36,29,38,40
male,138,39,26,44,37
male,139,40,29,32,41
female,137,38,33,35,35
female,141,39,31,29,40
male,140,42,29,23,44
female,138,36,31,35,38
male,137,40,34,32,33
male,138,38,33,29,38
male,138,42,33,32,32
female,138,39,33,32,35
female,137,36,35,29,37
male,138,36,28,41,40
female,139,30,34,41,37
male,138,28,43,35,30
male,137,36,34,38,33
male,138,35,34,35,35
male,140,40,31,29,38
female,137,38,30,41,35
male,136,35,33,35,37
male,138,39,34,26,37
male,137,36,33,35,37
male,137,36,29,44,37
male,137,35,33,35,38
male,140,39,30,26,43
female,137,32,34,38,37
male,138,32,37,29,38
female,137,40,33,35,33
female,138,32,33,38,38
female,139,35,31,35,40
female,136,39,31,38,33
male,141,38,29,35,41
female,139,39,31,32,38
female,139,38,33,38,33
female,138,43,28,35,37
female,139,35,31,35,40
female,138,36,31,32,40
female,139,34,29,41,41
male,139,40,31,26,41
male,140,40,29,35,38
male,139,40,33,29,37
female,140,42,28,32,40
female,138,36,35,26,38
male,139,39,34,26,38
male,139,34,35,23,43
female,138,38,31,32,38
female,139,34,31,35,41
male,139,39,29,26,46
male,139,32,34,29,43
male,139,30,37,35,37
female,138,38,30,35,38
female,140,40,29,35,38
female,139,38,30,29,43
female,139,40,31,35,35
female,139,38,31,35,37
male,139,32,37,35,35
female,138,38,37,29,32
male,138,42,33,23,38
female,140,43,30,32,35
female,138,35,29,38,41
male,141,42,28,38,37
male,139,38,35,32,33
female,138,34,28,44,40
male,139,40,30,35,37
male,138,38,29,38,38
male,139,40,33,32,35
female,141,40,30,26,43
male,140,39,30,26,43
female,138,39,33,32,35
male,140,39,28,32,43
female,138,34,31,35,40
male,139,32,25,50,43
female,139,39,26,44,38
female,139,42,31,20,43
female,140,40,28,38,38
male,138,39,30,29,41
male,138,38,35,23,38
male,139,42,26,32,43
male,141,35,33,26,44
male,137,35,37,26,38
male,138,40,29,32,40
male,138,39,33,29,37
male,138,34,33,32,40
female,140,40,33,26,38
female,138,36,34,29,38
female,136,35,35,35,33
male,140,40,30,32,38
male,136,40,34,32,32
female,137,36,33,35,37
male,141,38,31,29,41
male,140,45,24,35,41
male,139,36,34,35,35
female,139,30,31,47,37
male,141,39,29,29,44
male,139,40,28,44,35
male,138,38,33,29,38
male,136,34,37,26,38
male,138,39,30,29,41
female,138,32,42,20,38
male,137,35,33,35,38
male,141,39,29,35,40
female,139,39,28,41,38
male,140,39,31,23,43
female,137,32,35,29,41
male,140,35,29,35,43
male,140,34,25,38,48
female,139,40,28,35,41
female,136,39,43,20,29
male,138,31,35,26,43
male,139,40,31,26,41
female,138,39,30,35,37
male,138,38,30,35,38
male,136,36,33,41,32
female,138,36,31,35,38
male,139,40,34,29,35
female,141,39,25,38,44
male,138,39,31,32,37
female,140,31,37,41,33
male,136,39,34,32,33
female,139,34,41,26,33
male,138,34,34,29,40
female,136,31,34,38,37
male,137,36,35,29,37
female,137,34,38,29,35
male,140,40,26,29,46
female,137,36,29,44,37
male,137,35,37,26,38
male,136,35,34,38,33
female,138,39,31,26,41
male,139,35,30,29,46
male,138,38,33,29,38
male,137,40,31,38,33
male,140,39,30,26,43
male,141,43,30,26,40
male,141,40,26,35,43
male,139,36,30,35,41
male,138,39,30,38,35
female,138,32,35,32,38
female,139,35,31,35,40
female,140,38,30,38,38
female,144,42,33,26,40
male,141,34,33,32,43
male,141,35,38,26,38
female,144,39,35,44,29
male,140,39,34,32,37
male,142,43,31,32,37
female,143,40,34,23,41
male,142,40,30,38,38
female,144,42,29,35,40
female,140,31,38,32,37
female,142,36,33,29,44
female,140,34,38,29,38
female,140,32,37,32,40
male,142,42,25,44,38
female,142,40,34,23,40
male,141,46,33,29,33
female,140,35,35,32,37
female,139,34,37,32,37
female,144,42,30,32,40
female,142,40,33,29,40
female,141,39,28,41,40
male,142,35,33,44,35
male,140,38,38,20,40
female,141,32,35,32,41
male,140,43,33,32,33
female,140,36,31,35,40
female,141,36,30,38,41
male,139,38,37,32,33
male,141,39,28,29,48
female,142,38,33,32,40
female,140,35,34,35,37
female,140,35,34,29,41
male,142,47,29,29,37
male,141,34,31,35,43
male,142,38,31,35,40
female,141,36,34,26,43
female,140,39,31,38,37
female,141,39,33,32,38
male,144,38,29,35,44
male,141,32,33,44,37
female,141,42,35,23,37
male,143,32,41,32,35
male,142,35,38,32,35
female,142,36,30,32,44
female,141,36,34,29,41
female,139,36,35,35,35
female,140,34,31,41,38
female,139,35,34,32,40
female,140,38,30,35,40
male,139,31,35,35,40
male,141,38,34,26,41
female,142,40,34,23,40
male,142,46,34,20,38
female,142,36,25,44,44
male,141,36,37,35,33
male,141,39,33,29,40
male,141,38,33,29,41
female,142,34,33,38,40
female,140,42,30,29,40
female,140,39,34,29,37
male,140,42,31,26,40
male,140,39,33,32,37
male,142,31,41,32,35
female,140,34,33,29,44
male,143,40,31,29,41
female,140,39,29,41,37
male,138,31,33,35,43
female,138,34,37,26,40
male,140,39,30,38,37
male,142,40,26,32,48
female,140,36,30,38,40
female,142,40,30,35,40
female,141,40,29,32,43
male,141,42,31,26,41
female,141,38,34,35,35
male,139,35,33,35,40
female,142,34,35,32,40
male,141,36,38,32,33
male,139,36,38,29,35
male,140,35,38,29,37
female,141,32,34,41,37
female,139,38,33,35,37
female,140,34,30,35,44
female,140,38,33,29,40
female,140,38,33,35,38
male,140,35,33,41,37
female,140,38,29,41,38
female,142,38,31,35,40
female,142,38,34,29,40
male,142,36,30,32,44
female,142,42,31,29,38
female,140,36,30,29,46
male,141,36,30,35,43
male,142,38,30,38,40
female,140,35,33,35,41
male,139,38,39,26,33
female,141,38,37,20,41
female,140,36,29,32,46
female,140,40,30,35,38
female,142,32,35,38,38
male,142,34,30,35,46
male,141,36,34,29,41
male,144,43,28,32,43
male,143,35,29,35,46
female,140,35,30,41,41
male,142,46,30,29,38
female,142,40,29,35,40
female,140,36,34,32,40
male,140,36,30,41,40
female,144,36,41,32,32
male,140,39,31,35,37
female,139,35,31,38,40
male,140,35,31,38,41
male,140,36,31,35,40
male,143,34,38,38,33
female,140,36,33,35,40
female,138,36,33,35,38
male,140,45,28,35,37
female,142,34,37,29,40
female,139,38,38,23,37
male,140,40,33,29,38
female,140,36,37,26,40
male,143,40,33,26,41
female,142,43,31,29,37
male,141,35,37,29,38
female,142,43,30,38,35
male,139,38,35,29,37
female,138,31,35,41,35
male,140,34,35,35,38
female,140,39,35,32,33
female,140,39,33,38,33
male,141,34,37,35,35
female,141,35,30,35,44
male,143,30,35,44,37
male,141,36,41,26,33
female,141,39,33,32,38
male,142,38,28,44,40
female,140,34,37,29,38
female,142,39,26,41,41
male,140,39,33,38,33
female,140,45,30,29,37
female,139,36,34,38,35
female,140,34,39,23,38
male,139,32,39,32,35
female,139,34,37,38,33
female,140,35,33,38,37
male,142,38,33,32,40
male,142,36,35,32,38
female,140,36,29,32,46
male,140,31,38,26,41
female,140,35,33,38,37
male,144,45,28,38,37
female,142,38,31,26,46
female,141,43,37,29,30
female,140,34,30,44,38
male,141,34,41,26,35
female,144,34,39,41,30
male,144,39,29,35,43
female,141,36,33,38,37
female,142,42,29,38,38
female,138,32,33,41,38
male,142,42,31,29,38
female,141,39,34,29,38
male,140,32,34,35,40
female,139,38,29,44,37
male,141,36,30,38,41
male,141,40,30,29,43
female,142,35,37,35,35
female,142,35,31,35,43
female,140,35,35,41,33
female,139,34,33,35,41
female,138,34,33,35,40
male,141,39,30,35,40
male,141,39,33,29,40
female,141,38,31,41,35
male,142,36,30,44,38
female,140,34,37,29,38
female,142,36,33,29,44
female,140,39,38,20,37
male,140,35,38,23,41
female,140,42,29,32,40
female,144,36,38,38,32
male,141,36,30,44,37
male,142,38,34,29,40
female,141,38,29,38,41
female,140,31,34,35,41
male,140,36,35,26,40
male,141,42,30,38,35
male,144,38,29,35,44
female,142,43,28,35,41
male,140,34,34,35,38
male,141,39,31,32,40
male,139,40,33,35,35
female,138,34,31,38,40
female,140,32,35,35,40
male,140,35,39,26,37
female,139,32,37,38,35
female,139,38,35,35,33
female,138,39,30,41,35
female,140,38,25,35,48
male,143,40,29,35,41
male,143,38,30,32,43
female,138,36,35,29,38
female,139,36,33,41,35
female,141,35,33,38,38
male,141,36,37,29,37
male,141,36,37,29,37
female,140,35,34,35,37
male,142,45,30,35,35
female,140,35,33,29,43
female,139,39,37,32,32
male,142,43,28,38,37
male,141,36,33,32,41
female,141,42,35,26,35
female,138,34,34,32,40
male,138,40,37,32,30
male,142,42,33,26,38
male,141,32,34,41,37
male,141,34,30,38,43
female,140,35,35,32,37
male,141,36,33,29,43
male,142,34,34,35,40
male,141,42,30,29,41
female,138,36,35,29,38
male,142,36,33,38,38
female,140,35,29,44,41
female,140,35,33,38,37
female,142,40,33,32,38
female,140,39,33,32,37
female,140,35,37,29,37
female,139,38,33,35,37
male,142,39,30,35,41
female,141,40,33,32,37
female,140,38,34,29,38
female,139,34,37,38,33
male,144,38,31,29,44
female,143,40,31,29,41
female,142,36,35,35,38
female,143,36,33,32,43
male,143,42,34,29,37
male,144,34,37,35,38
male,144,36,35,32,40
female,141,39,25,53,38
female,143,38,33,38,37
male,144,39,33,29,43
female,143,39,33,32,40
male,146,38,42,29,32
male,144,39,35,32,37
female,144,36,34,35,40
female,143,35,35,32,40
female,141,32,39,32,37
female,144,34,34,41,38
male,141,32,38,29,41
female,141,35,37,32,38
female,142,36,38,29,38
male,143,39,31,35,40
female,141,35,39,26,38
female,143,36,29,41,43
male,143,34,43,35,29
female,144,42,28,41,40
male,143,40,31,32,41
male,145,34,39,35,35
male,143,45,26,32,44
male,145,42,29,35,41
female,141,34,37,38,35
female,144,42,29,26,48
male,142,40,33,35,38
female,144,32,38,32,40
male,142,35,35,29,43
male,144,38,31,41,38
male,142,32,33,47,38
female,141,36,33,35,41
female,144,34,39,29,38
male,144,38,34,35,38
male,142,45,35,29,33
female,146,35,38,38,35
male,142,36,37,32,38
male,145,45,30,32,38
female,143,36,35,38,35
male,141,38,35,35,35
male,143,39,38,32,32
male,142,36,39,26,38
male,144,45,31,35,35
male,143,39,30,38,40
female,143,34,35,32,41
male,144,46,39,23,30
female,142,35,39,32,35
female,141,40,34,32,37
female,144,34,39,29,38
female,141,40,34,38,33
male,144,42,33,29,40
female,146,43,34,23,41
male,145,40,28,38,43
male,144,35,39,23,41
female,144,36,31,41,40
male,141,35,38,29,38
female,144,40,28,44,40
male,141,40,30,41,37
female,143,38,35,26,41
male,144,38,34,35,38
male,142,38,35,29,40
female,144,34,34,41,38
female,144,39,33,32,41
female,141,39,33,35,38
male,143,35,31,35,44
male,146,36,29,29,52
female,144,42,31,26,44
male,143,38,35,32,37
male,145,43,31,29,40
female,141,36,33,41,37
female,144,42,28,29,48
male,144,39,42,23,33
female,143,38,31,35,41
male,141,35,35,35,38
male,141,36,35,29,41
female,141,36,35,29,41
female,141,36,43,23,33
male,143,35,31,35,44
female,141,34,35,41,35
female,145,31,37,41,38
male,141,38,38,29,35
male,141,38,37,32,35
male,144,36,30,38,44
female,143,34,33,44,37
female,143,34,35,38,37
male,146,38,28,38,46
female,141,31,37,38,38
male,142,35,38,35,35
female,144,36,33,38,40
male,141,36,31,38,41
female,142,36,34,38,38
female,144,35,34,35,41
female,144,45,26,38,41
male,141,36,31,44,37
female,141,36,29,44,41
male,141,34,33,47,35
female,146,40,38,38,30
male,146,34,43,32,32
female,141,36,29,44,41
male,145,40,31,29,43
female,144,43,33,32,37
male,143,40,28,41,41
male,141,32,34,44,37
male,143,38,35,32,37
male,141,36,31,38,41
male,143,36,29,32,49
female,144,39,29,38,43
male,141,39,33,35,38
male,143,43,37,20,38
male,143,34,35,38,37
male,144,46,28,23,48
male,144,34,33,44,38
female,141,36,37,38,33
male,143,42,35,32,33
male,144,39,33,32,41
male,141,39,29,44,38
male,146,43,26,41,41
female,141,38,38,29,35
female,143,32,34,35,43
male,141,36,34,32,41
male,144,39,26,44,43
male,141,36,35,29,41
male,141,36,33,35,41
female,144,34,37,35,38
male,146,36,35,20,48
male,143,35,37,29,40
female,143,35,39,38,32
female,142,34,35,35,40
female,143,39,31,35,40
female,143,38,41,26,33
male,144,39,37,29,37
male,145,39,31,29,44
female,143,34,39,38,33
male,143,42,33,32,37
male,143,45,29,32,40
female,144,36,29,47,40
male,143,38,34,29,41
female,143,38,30,35,43
female,143,39,26,38,46
female,143,38,29,38,43
female,142,34,31,44,40
male,141,32,39,32,37
female,145,42,30,32,41
female,143,39,28,44,40
female,142,40,34,32,38
male,143,38,35,32,37
male,144,38,37,29,38
male,144,42,35,26,38
male,146,43,28,38,41
male,143,42,33,32,37
male,141,39,33,35,38
female,143,35,31,41,40
male,143,38,33,29,43
male,141,31,38,35,38
female,144,40,30,50,32
male,143,42,26,38,43
female,144,38,34,35,38
female,143,35,34,29,44
female,144,39,30,38,41
male,144,39,38,26,37
male,141,38,35,35,35
female,143,35,34,35,40
female,146,35,37,44,35
female,146,34,34,29,48
male,145,43,29,38,40
male,145,42,37,20,41
female,145,35,37,35,38
female,143,39,31,38,40
female,147,32,38,44,35
male,143,38,30,47,37
male,143,38,41,23,37
female,146,38,33,38,40
male,144,38,34,38,38
male,147,39,39,35,32
female,145,35,44,32,30
male,144,38,35,35,38
female,147,32,44,29,35
female,145,34,33,38,43
female,143,38,30,41,41
female,145,43,30,38,38
female,148,35,37,41,37
male,144,38,35,35,38
male,145,43,34,29,38
